Lead ID,Cost Per Lead,Requested Loan Amount,Time in Business (Months),Annual Revenue Amount,SelfGradedCredit,State,Business Type,Creation Date,Create Time,Lead Status,Conversion Status,Funded Amount,Funded Revenue
506001557,60,10000,215,210000,Fair,CA,B Corp,11/20/17,10:44:00 AM,Pending,,,
506001563,60,44999,26,209000,Fair,CA,A Corp,11/20/17,10:44:00 AM,Confirmed,Declined/Not Eligible,0.0,0.0
506001649,60,74999,77,275000,Poor,ME,A Corp,11/20/17,10:44:00 AM,Activated,,,
506001656,60,200000,70,600000,Fair,OK,D Corp,11/20/17,10:47:00 AM,Open,,,
506001829,60,10000,26,100000,Poor,IL,A Corp,11/20/17,10:50:00 AM,Confirmed,Declined/Not Eligible,0.0,0.0
506001847,60,60000,38,250000,Fair,MN,E Corp,11/20/17,10:50:00 AM,Pending,,,
506001917,60,44999,43,250000,Poor,MO,A Corp,11/20/17,10:50:00 AM,Failed,,,
506001994,60,80000,267,120000,Poor,TX,B Corp,11/20/17,10:53:00 AM,Activated,,,
506001997,60,15000,107,125000,Poor,NC,B Corp,11/20/17,10:53:00 AM,Failed,,,
506002074,60,5000,233,120000,Poor,NC,B Corp,11/20/17,10:53:00 AM,Activated,,,
506002125,60,14999,35,100000,Poor,NY,C Corp,11/20/17,10:56:00 AM,Confirmed,Lost,0.0,0.0
506002267,60,14999,86,125000,Poor,AZ,A Corp,11/20/17,10:59:00 AM,Confirmed,Declined/Not Eligible,0.0,0.0
506002355,60,29999,67,160000,Fair,OH,B Corp,11/20/17,10:59:00 AM,Failed,,,
506024810,60,20000,104,200000,Fair,SC,B Corp,11/21/17,6:14:00 AM,Failed,,,
506024887,60,74999,252,850000,Good,AL,A Corp,11/21/17,6:17:00 AM,Pending,,,
506025396,60,29999,248,223000,Fair,TX,A Corp,11/21/17,6:56:00 AM,Failed,,,
506025553,60,44999,29,350000,Good,MA,C Corp,11/21/17,7:05:00 AM,Failed,,,
506026683,60,40000,69,138493,Fair,AL,D Corp,11/21/17,7:59:00 AM,Failed,,,
506027302,60,14999,106,225000,Good,CA,B Corp,11/21/17,8:26:00 AM,Failed,,,
506027659,60,74999,89,400000,Fair,WI,B Corp,11/21/17,8:38:00 AM,Failed,,,
506027711,60,10000,257,150000,Poor,OK,A Corp,11/21/17,8:41:00 AM,Activated,,,
506027857,60,10000,150,130000,Good,MS,A Corp,11/21/17,8:47:00 AM,Failed,,,
506028243,25,29999,22,100000,Poor,PA,B Corp,11/21/17,8:59:00 AM,Pending,,,
506028318,60,10000,111,110000,Good,NJ,B Corp,11/21/17,9:02:00 AM,Failed,,,
506028585,60,14999,35,100000,Poor,GA,A Corp,11/21/17,9:14:00 AM,Failed,,,
506028682,60,149999,89,325002,Fair,IL,C Corp,11/21/17,9:17:00 AM,Failed,,,
506028741,60,149999,88,900000,Good,NY,C Corp,11/21/17,3:57:00 PM,Confirmed,Lost,0.0,0.0
506028774,60,149999,67,450000,Good,TX,E Corp,11/21/17,9:20:00 AM,Activated,,,
506028883,60,135000,87,300000,Fair,OH,A Corp,11/21/17,9:26:00 AM,Pending,,,
506029083,60,149999,100,800000,Good,WA,A Corp,11/21/17,9:29:00 AM,Failed,,,
506030974,60,15000,28,175000,Poor,NE,B Corp,11/21/17,10:05:00 AM,Activated,,,
506032927,60,14999,70,150000,Fair,FL,E Corp,11/21/17,10:32:00 AM,Pending,,,
506033015,60,30000,45,130000,Poor,FL,B Corp,11/21/17,10:32:00 AM,Pending,,,
506033898,60,10000,39,155021,Fair,TX,A Corp,11/21/17,10:44:00 AM,Activated,,,
506034200,60,149999,25,279000,Poor,AR,A Corp,11/21/17,10:50:00 AM,Failed,,,
506034370,60,14999,319,150000,Fair,UT,A Corp,11/21/17,10:53:00 AM,Failed,,,
506035637,60,74999,54,700000,Good,OH,E Corp,11/21/17,11:17:00 AM,Activated,,,
506036004,60,74999,133,275000,Poor,NJ,A Corp,11/21/17,11:23:00 AM,Confirmed,Declined/Not Eligible,0.0,0.0
506036414,60,44999,127,150000,Good,AZ,E Corp,11/21/17,11:32:00 AM,Failed,,,
506036941,60,10000,33,250000,Fair,CA,C Corp,11/21/17,11:44:00 AM,Failed,,,
506037665,60,74999,67,350000,Poor,OR,B Corp,11/21/17,12:02:00 PM,Pending,,,
506038304,25,10000,19,180000,Good,UT,E Corp,11/21/17,12:17:00 PM,Failed,,,
506038454,60,149999,113,850000,Good,LA,A Corp,11/21/17,12:23:00 PM,Confirmed,Declined/Not Eligible,0.0,0.0
506038625,60,30000,40,200000,Fair,LA,B Corp,11/21/17,12:26:00 PM,Failed,,,
506039063,60,14999,114,250000,Fair,TN,A Corp,11/21/17,12:38:00 PM,Pending,,,
506039693,60,44999,69,210000,Good,ME,B Corp,11/21/17,12:56:00 PM,Pending,,,
506040466,60,14999,50,240000,Fair,TX,A Corp,11/21/17,1:20:00 PM,Activated,,,
506040551,60,29999,229,182374,Good,IL,E Corp,11/21/17,1:23:00 PM,Activated,,,
506040715,60,149999,75,2000000,Good,NM,E Corp,11/21/17,1:29:00 PM,Pending,,,
506041312,60,44999,49,164000,Fair,CO,A Corp,11/21/17,1:47:00 PM,Failed,,,
506041797,60,29999,324,700000,Good,PA,A Corp,11/21/17,2:02:00 PM,Failed,,,
506042258,60,149999,40,250000,Good,FL,E Corp,11/21/17,2:17:00 PM,Activated,,,
506042282,25,100000,19,150000,Fair,CO,A Corp,11/21/17,2:17:00 PM,Activated,,,
506042806,60,44999,31,1400000,Good,CA,E Corp,11/21/17,2:35:00 PM,Failed,,,
506042893,60,29999,82,650000,Fair,AZ,A Corp,11/21/17,2:35:00 PM,Failed,,,
506043600,60,100000,334,100000,Poor,WA,B Corp,11/21/17,2:59:00 PM,Failed,,,
506043688,60,74999,288,1400000,Good,AL,A Corp,11/21/17,3:05:00 PM,Failed,,,
506044345,60,200000,191,200000,Poor,CA,C Corp,11/21/17,3:29:00 PM,Failed,,,
506056648,60,74999,137,1200000,Good,CT,A Corp,11/22/17,6:23:00 AM,Pending,,,
506057326,60,10000,51,220000,Poor,OR,B Corp,11/22/17,7:05:00 AM,Failed,,,
506058594,60,14999,50,190127,Fair,MN,A Corp,11/22/17,7:50:00 AM,Activated,,,
506058753,60,30000,46,140000,Fair,NJ,B Corp,11/22/17,7:53:00 AM,Failed,,,
506058809,60,45000,109,325000,Good,MD,B Corp,11/22/17,7:56:00 AM,Failed,,,
506059067,60,25000,81,290000,Good,AR,C Corp,11/22/17,8:05:00 AM,Activated,,,
506059313,60,14999,36,550000,Good,PA,B Corp,11/22/17,8:14:00 AM,Failed,,,
506060210,60,50000,92,315000,Good,OH,A Corp,11/22/17,8:44:00 AM,Pending,,,
506060413,60,14999,102,275000,Fair,IL,A Corp,11/22/17,8:53:00 AM,Pending,,,
506060976,60,44999,45,300000,Good,FL,B Corp,11/22/17,9:11:00 AM,Failed,,,
506061072,60,14999,24,100000,Poor,TX,B Corp,11/22/17,9:14:00 AM,Failed,,,
506061594,60,149999,22,762865,Poor,GA,C Corp,11/22/17,9:32:00 AM,Confirmed,Declined/Not Eligible,0.0,0.0
506061611,60,29999,14,350000,Poor,NY,A Corp,11/22/17,9:35:00 AM,Failed,,,
506061659,25,29999,17,125000,Good,PA,C Corp,11/22/17,9:35:00 AM,Pending,,,
506061883,25,10000,17,100000,Poor,MO,A Corp,11/22/17,9:44:00 AM,Confirmed,Funded,10000.0,1500.0
506061982,60,14999,21,285000,Fair,AZ,E Corp,11/22/17,9:47:00 AM,Confirmed,Declined/Not Eligible,0.0,0.0
506062069,60,44999,24,160000,Fair,IN,A Corp,11/22/17,9:50:00 AM,Activated,,,
506062330,60,200000,24,187000,Fair,OK,A Corp,11/22/17,10:02:00 AM,Failed,,,
506062535,60,74999,183,850000,Good,CA,B Corp,11/22/17,10:11:00 AM,Confirmed,Lost,0.0,0.0
506062539,60,149999,210,700000,Good,TN,A Corp,11/22/17,10:11:00 AM,Failed,,,
506063956,60,30000,286,2500008,Fair,CA,C Corp,11/22/17,11:05:00 AM,Activated,,,
506064017,60,100000,114,150000,Poor,AL,E Corp,11/22/17,11:05:00 AM,Open,,,
506064086,60,12000,394,240000,Poor,PA,E Corp,11/22/17,11:08:00 AM,Activated,,,
506064285,60,149999,53,750000,Poor,IL,C Corp,11/22/17,11:11:00 AM,Failed,,,
506064423,60,70000,367,250000,Fair,FL,A Corp,11/22/17,11:14:00 AM,Activated,,,
506064619,60,149999,60,600000,Good,FL,C Corp,11/22/17,11:20:00 AM,Failed,,,
506065251,60,125000,44,165000,Fair,VA,B Corp,11/22/17,11:35:00 AM,Activated,,,
506066102,60,44999,29,600000,Good,VA,A Corp,11/22/17,11:50:00 AM,Failed,,,
506067094,60,29999,45,813151,Fair,WA,C Corp,11/22/17,4:36:00 PM,Confirmed,Declined/Not Eligible,0.0,0.0
506067175,60,149999,22,800000,Fair,CA,E Corp,11/22/17,12:11:00 PM,Activated,,,
506067544,60,149999,63,4119000,Good,NY,C Corp,11/22/17,12:20:00 PM,Failed,,,
506068339,60,25000,31,100000,Poor,VA,A Corp,11/22/17,12:41:00 PM,Pending,,,
506068486,60,25000,202,300000,Poor,PA,A Corp,11/22/17,12:47:00 PM,Pending,,,
506068494,60,74999,574,680000,Good,CO,A Corp,11/22/17,12:47:00 PM,Failed,,,
506069704,60,74999,250,150000,Fair,TX,B Corp,11/22/17,1:23:00 PM,Failed,,,
506069832,60,29999,101,735000,Good,OH,E Corp,11/22/17,1:29:00 PM,Failed,,,
506069888,60,14999,114,275000,Poor,FL,A Corp,11/22/17,1:29:00 PM,Activated,,,
506070356,60,14999,68,120000,Good,CA,A Corp,11/22/17,1:47:00 PM,Activated,,,
506070398,60,250000,42,180000,Poor,TX,B Corp,11/22/17,1:47:00 PM,Activated,,,
506070405,60,15000,161,150000,Fair,MD,C Corp,11/22/17,1:47:00 PM,Pending,,,
506070486,60,74999,78,550000,Poor,OH,B Corp,11/22/17,1:50:00 PM,Failed,,,
506071103,60,74999,17,750000,Poor,FL,C Corp,11/22/17,2:14:00 PM,Activated,,,
506071336,60,29999,93,250000,Good,LA,C Corp,11/22/17,2:23:00 PM,Activated,,,
506071371,60,74999,46,657152,Good,OH,A Corp,11/22/17,2:23:00 PM,Failed,,,
506071580,60,60000,42,800000,Good,FL,A Corp,11/22/17,2:32:00 PM,Activated,,,
506071627,60,250000,385,150000,Fair,CA,B Corp,11/22/17,2:35:00 PM,Failed,,,
506071688,60,50000,128,285000,Good,OH,B Corp,11/22/17,2:38:00 PM,Failed,,,
506081760,60,74999,262,220000,Good,NY,E Corp,11/23/17,6:59:00 AM,Activated,,,
506082058,60,50000,324,300000,Good,MA,B Corp,11/23/17,7:29:00 AM,Activated,,,
506082156,25,20000,12,100000,Good,MD,A Corp,11/23/17,7:38:00 AM,Failed,,,
506082246,60,14999,52,5400000,Poor,TN,A Corp,11/23/17,7:47:00 AM,Failed,,,
506082261,60,149999,146,3500000,Good,NY,E Corp,11/23/17,7:47:00 AM,Activated,,,
506083177,25,14999,15,100000,Poor,FL,A Corp,11/23/17,9:05:00 AM,Failed,,,
506083660,60,149999,72,700000,Good,AZ,E Corp,11/23/17,9:47:00 AM,Pending,,,
506084036,60,250000,88,350000,Poor,NV,A Corp,11/23/17,10:20:00 AM,Confirmed,Declined/Not Eligible,0.0,0.0
506084414,60,74999,314,120000,Poor,CA,B Corp,11/23/17,10:56:00 AM,Failed,,,
506084493,60,149999,231,250000,Poor,AK,A Corp,11/23/17,11:05:00 AM,Failed,,,
506084943,60,14999,14,2000000,Good,NY,A Corp,11/23/17,11:50:00 AM,Activated,,,
506085117,60,25000,45,322000,Good,KY,A Corp,11/23/17,12:05:00 PM,Failed,,,
506085191,60,25000,142,175000,Poor,FL,B Corp,11/23/17,12:14:00 PM,Pending,,,
506085258,60,75000,34,200000,Fair,ID,B Corp,11/23/17,12:20:00 PM,Failed,,,
506085371,60,74999,13,450000,Fair,AZ,A Corp,11/23/17,12:32:00 PM,Failed,,,
506085607,60,25000,67,200000,Fair,NY,B Corp,11/23/17,12:56:00 PM,Failed,,,
506085648,25,10000,16,125000,Fair,IN,A Corp,11/23/17,1:02:00 PM,Failed,,,
506086607,60,29999,118,215000,Good,IN,B Corp,11/23/17,2:56:00 PM,Failed,,,
506086622,60,44999,202,150000,Good,NV,E Corp,11/23/17,2:59:00 PM,Activated,,,
506086783,60,45000,106,480000,Fair,GA,B Corp,11/23/17,3:17:00 PM,Pending,,,
506087424,60,15000,70,110000,Poor,OH,A Corp,11/23/17,4:47:00 PM,Failed,,,
506087463,60,149999,24,400000,Good,IL,B Corp,11/23/17,4:53:00 PM,Failed,,,
506088480,60,40000,69,175000,Poor,GA,A Corp,11/24/17,6:44:00 PM,Confirmed,Declined/Not Eligible,0.0,0.0
506088579,60,14999,49,140000,Good,NC,B Corp,11/24/17,6:56:00 PM,Failed,,,
506088744,60,100000,84,1200000,Fair,FL,A Corp,11/24/17,7:14:00 PM,Failed,,,
506089108,25,25000,17,180000,Poor,MO,A Corp,11/24/17,7:56:00 PM,Failed,,,
506089617,60,100000,22,1200000,Fair,CA,C Corp,11/24/17,8:47:00 PM,Confirmed,Declined/Not Eligible,0.0,0.0
506090136,60,200000,154,200000,Good,TX,B Corp,11/24/17,9:50:00 PM,Pending,,,
506090155,60,29999,209,200000,Poor,AZ,C Corp,11/24/17,9:53:00 PM,Confirmed,Lost,0.0,0.0
506090977,60,80000,43,236000,Poor,VA,A Corp,11/24/17,11:35:00 PM,Activated,,,
506091045,60,40000,31,260000,Fair,TX,B Corp,11/24/17,11:44:00 PM,Activated,,,
506091097,60,30000,27,360000,Fair,CO,A Corp,11/24/17,11:53:00 PM,Failed,,,
506091209,60,50000,16,300000,Poor,CA,D Corp,11/24/17,12:14:00 AM,Confirmed,Lost,0.0,0.0
506091466,60,44999,46,180000,Fair,CA,B Corp,11/24/17,1:05:00 AM,Failed,,,
506092031,25,5000,15,120000,Poor,MN,B Corp,11/24/17,3:41:00 AM,Failed,,,
506092285,60,30000,14,275000,Good,MI,E Corp,11/24/17,4:47:00 AM,Activated,,,
506093732,60,14999,29,200000,Poor,VA,A Corp,11/24/17,7:23:00 AM,Failed,,,
506093825,60,45000,31,160000,Poor,CA,D Corp,11/24/17,7:29:00 AM,Activated,,,
506094805,60,10000,378,100000,Fair,PA,B Corp,11/24/17,8:14:00 AM,Pending,,,
506095530,60,74999,262,175000,Poor,NC,B Corp,11/24/17,8:41:00 AM,Activated,,,
506095884,60,14999,86,150000,Poor,IL,A Corp,11/24/17,8:56:00 AM,Confirmed,Declined/Not Eligible,0.0,0.0
506096196,60,75000,230,420000,Good,FL,B Corp,11/24/17,9:08:00 AM,Activated,,,
506096858,60,44999,89,285000,Good,OH,B Corp,11/24/17,9:26:00 AM,Pending,,,
506097209,25,150000,13,100000,Fair,AL,B Corp,11/24/17,9:38:00 AM,Failed,,,
506097220,60,149999,89,650000,Fair,NY,A Corp,11/24/17,9:38:00 AM,Failed,,,
506097993,60,29999,36,750000,Good,TN,A Corp,11/24/17,10:02:00 AM,Failed,,,
506098298,60,50000,31,150000,Fair,NM,A Corp,11/24/17,10:14:00 AM,Failed,,,
506098438,60,15000,52,120000,Fair,FL,A Corp,11/24/17,10:17:00 AM,Activated,,,
506098716,60,14999,31,200000,Fair,WV,B Corp,11/24/17,3:05:00 PM,Failed,,,
506098762,60,44999,88,899000,Good,IN,B Corp,11/24/17,10:29:00 AM,Failed,,,
506099566,60,44999,199,150000,Fair,CO,D Corp,11/24/17,10:56:00 AM,Failed,,,
506100215,60,35000,17,250000,Fair,IN,D Corp,11/24/17,11:23:00 AM,Failed,,,
506100459,60,149999,138,250000,Fair,CA,E Corp,11/24/17,11:32:00 AM,Confirmed,Lost,0.0,0.0
506100626,60,25000,93,150000,Fair,NY,E Corp,11/24/17,11:38:00 AM,Activated,,,
506100792,60,75000,351,1800000,Good,Invalid,E Corp,11/24/17,11:44:00 AM,Failed,,,
506100859,60,25000,64,165000,Poor,NJ,B Corp,11/24/17,11:47:00 AM,Failed,,,
506101192,60,60000,103,400000,Good,MA,B Corp,11/24/17,12:02:00 PM,Failed,,,
506101227,25,29999,17,100000,Poor,NC,E Corp,11/24/17,12:02:00 PM,Confirmed,Declined/Not Eligible,0.0,0.0
506101256,60,25000,35,600000,Fair,MI,E Corp,11/24/17,12:05:00 PM,Pending,,,
506101271,60,29999,78,190000,Fair,NC,B Corp,11/24/17,12:05:00 PM,Failed,,,
506101598,60,120000,22,600000,Poor,OH,B Corp,11/24/17,12:20:00 PM,Confirmed,Lost,0.0,0.0
506101608,60,14999,241,120000,Good,IN,A Corp,11/24/17,12:20:00 PM,Failed,,,
506101923,60,149999,78,220000,Good,MI,B Corp,11/24/17,12:32:00 PM,Failed,,,
506102369,60,14999,85,560000,Fair,FL,C Corp,11/24/17,12:50:00 PM,Activated,,,
506102415,60,14999,54,180000,Fair,LA,A Corp,11/24/17,12:53:00 PM,Pending,,,
506102424,60,149999,51,120000,Good,AL,A Corp,11/24/17,12:53:00 PM,Confirmed,Declined/Not Eligible,0.0,0.0
506102592,60,74999,87,1000000,Good,CA,A Corp,11/24/17,12:59:00 PM,Failed,,,
506102670,60,10000,44,144000,Poor,CA,A Corp,11/24/17,1:02:00 PM,Confirmed,Declined/Not Eligible,0.0,0.0
506102683,60,29999,60,230000,Good,HI,B Corp,11/24/17,1:05:00 PM,Activated,,,
506102833,60,50000,69,485000,Good,AL,B Corp,11/24/17,1:11:00 PM,Failed,,,
506103068,60,74999,80,300000,Poor,NJ,C Corp,11/24/17,1:20:00 PM,Failed,,,
506103301,60,29999,57,175000,Good,CA,B Corp,11/24/17,1:32:00 PM,Failed,,,
506103307,60,24000,104,700000,Good,NJ,A Corp,11/24/17,1:32:00 PM,Failed,,,
506103333,60,44999,34,242000,Good,WI,A Corp,11/24/17,1:35:00 PM,Failed,,,
506103889,60,95000,345,350000,Fair,KY,E Corp,11/24/17,1:59:00 PM,Pending,,,
506103995,60,20000,65,110000,Fair,NY,B Corp,11/24/17,2:05:00 PM,Confirmed,Funded,7500.0,1500.0
506104312,60,250000,166,148000,Fair,PA,B Corp,11/24/17,2:20:00 PM,Failed,,,
506104583,60,44999,20,500000,Poor,OH,A Corp,11/24/17,2:32:00 PM,Pending,,,
506104681,60,100000,178,150000,Good,NJ,A Corp,11/24/17,2:35:00 PM,Pending,,,
506104703,60,50000,22,250000,Poor,AZ,A Corp,11/24/17,2:38:00 PM,Failed,,,
506104895,60,80000,52,400000,Fair,NY,C Corp,11/24/17,2:47:00 PM,Activated,,,
506105557,60,75000,29,350000,Good,CO,A Corp,11/24/17,3:20:00 PM,Failed,,,
506105649,60,10000,45,117000,Good,OH,D Corp,11/24/17,3:23:00 PM,Pending,,,
506106183,60,74999,58,550000,Fair,OH,A Corp,11/24/17,3:50:00 PM,Activated,,,
506114798,60,74999,225,500000,Poor,MA,C Corp,11/25/17,6:02:00 AM,Confirmed,Declined/Not Eligible,0.0,0.0
506114915,60,10000,295,112000,Fair,TX,B Corp,11/25/17,6:14:00 AM,Failed,,,
506115375,25,150000,14,130000,Fair,GA,B Corp,11/25/17,6:56:00 AM,Failed,,,
506116437,60,45000,123,300000,Good,FL,B Corp,11/25/17,8:05:00 AM,Failed,,,
506116667,60,100000,44,2000000,Good,FL,A Corp,11/25/17,8:20:00 AM,Failed,,,
506116682,60,149999,19,8000000,Fair,DE,A Corp,11/25/17,8:20:00 AM,Confirmed,Declined/Not Eligible,0.0,0.0
506116722,60,55000,54,325000,Fair,WV,B Corp,11/25/17,8:23:00 AM,Activated,,,
506117124,60,10000,213,220000,Poor,TX,A Corp,11/25/17,8:41:00 AM,Pending,,,
506117530,60,30000,21,326000,Good,NC,E Corp,11/25/17,9:02:00 AM,Activated,,,
506117976,60,74999,111,400000,Good,FL,A Corp,11/25/17,9:26:00 AM,Failed,,,
506118353,60,14999,16,250000,Poor,FL,A Corp,11/25/17,8:38:00 AM,Failed,,,
506119430,60,15000,56,125000,Poor,NE,A Corp,11/25/17,10:38:00 AM,Activated,,,
506119441,25,29999,14,120000,Good,KS,A Corp,11/25/17,10:38:00 AM,Activated,,,
506120149,60,14999,34,100000,Poor,GA,A Corp,11/25/17,11:11:00 AM,Failed,,,
506120303,60,30000,34,105000,Fair,MS,B Corp,11/25/17,11:17:00 AM,Activated,,,
506120324,60,45000,224,295000,Good,CA,B Corp,11/25/17,11:17:00 AM,Activated,,,
506120643,60,10000,13,450000,Poor,NY,C Corp,11/25/17,11:32:00 AM,Failed,,,
506120801,60,15000,63,150000,Poor,NY,B Corp,11/25/17,11:38:00 AM,Failed,,,
506121011,60,65000,93,365000,Good,CA,B Corp,11/25/17,11:47:00 AM,Pending,,,
506121042,60,80000,20,800000,Fair,GA,A Corp,11/25/17,11:50:00 AM,Confirmed,Declined/Not Eligible,0.0,0.0
506121732,60,44999,180,250000,Fair,MD,A Corp,11/25/17,12:20:00 PM,Failed,,,
506121829,60,10000,82,116000,Poor,PA,A Corp,11/25/17,12:23:00 PM,Confirmed,Funded,8700.0,995.28
506121848,60,50000,97,150000,Fair,NJ,E Corp,11/25/17,12:26:00 PM,Failed,,,
506121876,60,44999,20,365000,Poor,FL,A Corp,11/25/17,12:26:00 PM,Pending,,,
506122160,60,100000,29,1000000,Fair,CA,C Corp,11/25/17,12:41:00 PM,Confirmed,Lost,0.0,0.0
506122177,60,25000,34,250000,Poor,LA,A Corp,11/25/17,12:41:00 PM,Failed,,,
506122271,60,5000,44,100000,Poor,KY,C Corp,11/25/17,12:47:00 PM,Activated,,,
506122274,60,14999,81,285000,Good,PA,B Corp,11/25/17,12:47:00 PM,Failed,,,
506122900,60,40000,28,250000,Poor,LA,D Corp,11/25/17,1:17:00 PM,Failed,,,
506122939,60,45000,36,6000000,Poor,CA,C Corp,11/25/17,1:20:00 PM,Pending,,,
506123177,60,14999,105,290000,Good,VA,B Corp,11/25/17,1:29:00 PM,Activated,,,
506123290,60,74999,226,250000,Fair,NJ,B Corp,11/25/17,1:35:00 PM,Failed,,,
506123740,60,15000,1198,6000000,Poor,OK,A Corp,11/25/17,1:56:00 PM,Failed,,,
506123952,60,149999,46,100000,Good,TX,C Corp,11/25/17,2:08:00 PM,Activated,,,
506123998,60,25000,114,180000,Good,IN,E Corp,11/25/17,2:08:00 PM,Activated,,,
506124428,60,29999,221,139000,Poor,TX,A Corp,11/25/17,1:58:00 PM,Failed,,,
506124621,60,44999,12,325000,Good,OH,A Corp,11/25/17,2:44:00 PM,Activated,,,
506124829,60,15000,73,220000,Poor,CO,A Corp,11/25/17,2:56:00 PM,Failed,,,
506124941,60,100000,44,149000,Good,WA,B Corp,11/25/17,3:02:00 PM,Failed,,,
506125270,25,40000,22,122222,Fair,LA,A Corp,11/25/17,3:20:00 PM,Failed,,,
506125482,60,74999,53,400000,Good,CA,B Corp,11/25/17,3:32:00 PM,Failed,,,
506125759,60,29999,49,400000,Poor,CA,B Corp,11/25/17,3:50:00 PM,Activated,,,
506125777,60,44999,44,450000,Good,TX,A Corp,11/25/17,3:53:00 PM,Failed,,,
506126149,60,44999,219,350000,Good,LA,A Corp,11/25/17,4:14:00 PM,Activated,,,
506126414,60,14999,370,250000,Fair,CA,E Corp,11/25/17,4:32:00 PM,Failed,,,
506126790,60,29999,42,195000,Fair,OH,B Corp,11/25/17,4:59:00 PM,Failed,,,
506126953,60,125000,343,150000,Good,AK,B Corp,11/26/17,5:08:00 PM,Failed,,,
506133893,60,50000,58,150000,Poor,OK,B Corp,11/26/17,7:11:00 AM,Failed,,,
506134207,60,29999,40,500000,Poor,CA,C Corp,11/26/17,7:38:00 AM,Failed,,,
506134741,60,170000,49,460000,Good,IN,A Corp,11/26/17,8:14:00 AM,Failed,,,
506134872,60,100000,201,100000,Good,AZ,B Corp,11/26/17,8:23:00 AM,Pending,,,
506135098,60,25000,75,3200000,Poor,GA,E Corp,11/26/17,8:38:00 AM,Failed,,,
506135137,25,20000,15,100000,Fair,NY,A Corp,11/26/17,8:41:00 AM,Failed,,,
506135271,60,30000,80,440000,Good,OH,A Corp,11/26/17,8:47:00 AM,Failed,,,
506135276,60,14999,89,225000,Good,MN,C Corp,11/26/17,8:47:00 AM,Activated,,,
506135350,60,50000,16,200000,Fair,CO,D Corp,11/26/17,8:53:00 AM,Failed,,,
506135509,60,29999,278,240000,Fair,CA,B Corp,11/26/17,9:02:00 AM,Confirmed,Declined/Not Eligible,0.0,0.0
506135521,60,12000,106,120000,Poor,MS,A Corp,11/26/17,9:02:00 AM,Pending,,,
506135579,25,25000,22,135000,Poor,GA,A Corp,11/26/17,9:05:00 AM,Activated,,,
506135606,60,100000,21,250000,Fair,MN,A Corp,11/26/17,9:08:00 AM,Failed,,,
506136121,60,10000,104,250000,Poor,CO,A Corp,11/26/17,9:35:00 AM,Confirmed,Funded,15000.0,2850.0
506136338,60,44999,56,400000,Fair,NY,C Corp,11/26/17,9:50:00 AM,Failed,,,
506136440,60,150000,26,2600000,Good,CA,C Corp,11/26/17,9:56:00 AM,Pending,,,
506136523,25,100000,22,150000,Poor,NC,B Corp,11/26/17,9:59:00 AM,Open,,,
506136596,60,10000,214,300000,Good,GA,A Corp,11/26/17,10:02:00 AM,Failed,,,
506136761,60,74999,30,750000,Good,MA,B Corp,11/26/17,10:11:00 AM,Activated,,,
506136968,60,10000,74,130000,Poor,CA,B Corp,11/26/17,10:23:00 AM,Failed,,,
506137504,60,15000,74,170000,Poor,NJ,B Corp,11/26/17,10:50:00 AM,Activated,,,
506137767,60,44999,233,1100000,Good,OK,E Corp,11/26/17,11:05:00 AM,Confirmed,Lost,0.0,0.0
506138071,60,50000,41,115000,Poor,NC,E Corp,11/26/17,11:20:00 AM,Failed,,,
506138244,60,50000,87,650000,Fair,CA,B Corp,11/26/17,11:29:00 AM,Failed,,,
506138372,60,40000,98,400000,Good,CA,E Corp,11/26/17,11:35:00 AM,Failed,,,
506138423,60,250000,92,230000,Fair,TX,A Corp,11/26/17,11:38:00 AM,Activated,,,
506138719,60,12500,117,200000,Good,CA,C Corp,11/26/17,11:53:00 AM,Failed,,,
506138923,60,74999,267,1000000,Fair,NY,E Corp,11/26/17,12:05:00 PM,Activated,,,
506139574,60,20000,57,292000,Good,PA,C Corp,11/26/17,12:35:00 PM,Failed,,,
506139733,25,40000,15,195000,Poor,FL,A Corp,11/26/17,12:44:00 PM,Activated,,,
506140226,60,250000,61,1000000,Poor,PA,E Corp,11/26/17,1:08:00 PM,Activated,,,
506140262,60,50000,37,250000,Fair,WA,A Corp,11/26/17,1:08:00 PM,Confirmed,Lost,0.0,0.0
506140628,60,14999,415,100000,Poor,IL,E Corp,11/26/17,1:32:00 PM,Pending,,,
506140862,60,14999,226,100000,Poor,MI,A Corp,11/26/17,1:44:00 PM,Pending,,,
506141046,60,15000,150,312000,Poor,WI,D Corp,11/26/17,1:53:00 PM,Pending,,,
506142290,60,44999,46,800000,Good,FL,E Corp,11/26/17,2:59:00 PM,Activated,,,
506142500,60,44999,25,175000,Good,MN,A Corp,11/26/17,3:08:00 PM,Confirmed,Lost,0.0,0.0
506142747,60,74999,93,700000,Good,CT,A Corp,11/26/17,3:23:00 PM,Activated,,,
506142796,25,44999,20,150000,Poor,TN,A Corp,11/26/17,3:26:00 PM,Confirmed,Declined/Not Eligible,0.0,0.0
506142929,60,25000,33,400000,Fair,NC,A Corp,11/26/17,3:32:00 PM,Open,,,
506143188,60,44999,133,205000,Fair,NE,B Corp,11/26/17,3:47:00 PM,Failed,,,
506143395,60,25000,46,100000,Poor,TN,B Corp,11/26/17,3:59:00 PM,Pending,,,
506143424,60,80000,58,100000,Good,LA,A Corp,11/26/17,4:02:00 PM,Activated,,,
